Idx	Frequency	Coverage (%)	Phrase
32830	5	25.98	гильдия
32831	5	25.98	ртутью
32832	5	25.98	фотографа
32833	5	25.98	затянется
32834	5	25.98	снегоходе
32835	5	25.98	госконтрактов
32836	5	25.98	один из лидеров
32837	5	25.98	играя
32838	5	25.98	предъявили обвинения
32839	5	25.98	нарушал
32840	5	25.98	cirque du soleil
32841	5	25.98	карельской
32842	5	25.98	честными
32843	5	25.98	произошла перестрелка
32844	5	25.98	память о жертвах
32845	5	25.98	независимой
32846	5	25.98	хабаровчан
32847	5	25.98	охлобыстин
32848	5	25.98	свалка
32849	5	25.98	азербайджанского
32850	5	25.98	кучма
32851	5	25.98	превысило 70
32852	5	25.98	школы москвы
32853	5	25.98	после ареста
32854	5	25.98	"флотилию
32855	5	25.98	ликвидации боевиков
32856	5	25.98	красок
32857	5	25.98	юва
32858	5	25.98	пригородах
32859	5	25.98	минские договоренности
32860	5	25.98	гвинее-бисау
32861	5	25.98	события дальневосточного федерального округа 5
32862	5	25.98	поврежденных
32863	5	25.98	открытому правительству
32864	5	25.98	биография владимира путина
32865	5	25.98	педофилом
32866	5	25.98	безработицу
32867	5	25.98	перспектива
32868	5	25.98	вторжение
32869	5	25.99	29 ноября
32870	5	25.99	этапирован
32871	5	25.99	седанов
32872	5	25.99	напомнит
32873	5	25.99	концертный
32874	5	25.99	российско-индийское
32875	5	25.99	могут усилить
32876	5	25.99	потребрынка
32877	5	25.99	"медвешчака"
32878	5	25.99	новом фильме
32879	5	25.99	мерам
32880	5	25.99	берегов японии
32881	5	25.99	ломоносове
32882	5	25.99	№4
32883	5	25.99	для фк
32884	5	25.99	экс-защитник
32885	5	25.99	завтра"
32886	5	25.99	предприятиями
32887	5	25.99	октябрьский
32888	5	25.99	за клевету
32889	5	25.99	сечина
32890	5	25.99	9 декабря
32891	5	25.99	г построит
32892	5	25.99	преобразование
32893	5	25.99	поветкина
32894	5	25.99	лидеры чемпионата
32895	5	25.99	"лады"
32896	5	25.99	власти направят
32897	5	25.99	юниорская сборная
32898	5	25.99	правления
32899	5	25.99	сагру
32900	5	25.99	2010 год
32901	5	25.99	мифи
32902	5	25.99	условное
32903	5	25.99	подмосковье готово
32904	5	25.99	сирия:
32905	5	25.99	наркоманы
32906	5	25.99	следствии
32907	5	25.99	просит ск
32908	5	25.99	хаоса
32909	5	26.00	российскую армию
32910	5	26.00	ингушетии возбуждено
32911	5	26.00	беседе
32912	5	26.00	зарифа
32913	5	26.00	главком ввс
32914	5	26.00	bloomberg:
32915	5	26.00	сальников:
32916	5	26.00	уточнила
32917	5	26.00	кавказу
32918	5	26.00	шведских играх
32919	5	26.00	трасса "формулы-1"
32920	5	26.00	италия разместила
32921	5	26.00	доработки
32922	5	26.00	течение дня
32923	5	26.00	итэр
32924	5	26.00	крышах
32925	5	26.00	пожизненный
32926	5	26.00	благотворительные
32927	5	26.00	познакомят
32928	5	26.00	северо-западе россии
32929	5	26.00	обеспечивать безопасность
32930	5	26.00	о влиянии
32931	5	26.00	подключился
32932	5	26.00	сестрорецке
32933	5	26.00	первое золото
32934	5	26.00	следствие просит
32935	5	26.00	полном ходу
32936	5	26.00	международная выставка
32937	5	26.00	"делу оборонсервиса"
32938	5	26.00	северсталь
32939	5	26.00	объем ввода жилья
32940	5	26.00	послания
32941	5	26.00	чечни,
32942	5	26.00	новыми песнями
32943	5	26.00	пользователями
32944	5	26.00	багамах
32945	5	26.00	лч-2012/2013
32946	5	26.00	битцевском парке
32947	5	26.00	казну
32948	5	26.00	умереть
32949	5	26.00	аплодисментов
32950	5	26.00	катанандова
32951	5	26.00	вильфанд
32952	5	26.00	квалификации че-2012
32953	5	26.00	плакатами
32954	5	26.00	обсудит перспективы
32955	5	26.00	пятилетняя
32956	5	26.00	air
32957	5	26.00	для сирот
32958	5	26.00	евро-5
32959	5	26.01	аварийная посадка
32960	5	26.01	взаимоотношений
32961	5	26.01	раскрытия
32962	5	26.01	рост экономики
32963	5	26.01	района,
32964	5	26.01	бомжей
32965	5	26.01	скалу
32966	5	26.01	капстроения
32967	5	26.01	рада может
32968	5	26.01	современности
32969	5	26.01	войновича
32970	5	26.01	рынок"
32971	5	26.01	в пасе
32972	5	26.01	в москве проходит
32973	5	26.01	докапитализации
32974	5	26.01	раненных при взрыве
32975	5	26.01	степеней
32976	5	26.01	сокуров:
32977	5	26.01	"жигули" столкнулись
32978	5	26.01	18 человек
32979	5	26.01	российские керлингистки
32980	5	26.01	более 4 тыс
32981	5	26.01	присоединяется
32982	5	26.01	число погибших при
32983	5	26.01	монголия
32984	5	26.01	месть
32985	5	26.01	медведев считает, что
32986	5	26.01	госдолжности
32987	5	26.01	поменяет
32988	5	26.01	"тигр"
32989	5	26.01	за 7 месяцев
32990	5	26.01	цапок
32991	5	26.01	отрицании
32992	5	26.01	зрения
32993	5	26.01	водителями
32994	5	26.01	liubow
32995	5	26.01	неэффективности
32996	5	26.01	мусоре
32997	5	26.01	медведев предложил
32998	5	26.01	рыбакам
32999	5	26.01	воздействия
33000	5	26.02	обыграл "спартак"
33001	5	26.02	забастовкой
33002	5	26.02	спецтехника
33003	5	26.02	показан
33004	5	26.02	сф обсудит
33005	5	26.02	суставе
33006	5	26.02	разрешению
33007	5	26.02	максимумы
33008	5	26.02	внедрять
33009	5	26.02	десантника
33010	5	26.02	сан-хосе
33011	5	26.02	12.00 мск
33012	5	26.02	женском чр
33013	5	26.02	своем уходе
33014	5	26.02	подтвердил факт
33015	5	26.02	пройден
33016	5	26.02	1 августа
33017	5	26.02	считает возможным
33018	5	26.02	пойдут под
33019	5	26.02	местными
33020	5	26.02	стенах
33021	5	26.02	девять человек пострадали
33022	5	26.02	ростове-на-дону локализован
33023	5	26.02	плановый
33024	5	26.02	спальном
33025	5	26.02	гендир
33026	5	26.02	изменится,
33027	5	26.02	рядовой
33028	5	26.02	зимбабве
33029	5	26.02	планирует освещать 13-14
33030	5	26.02	полетам
33031	5	26.02	карабахский конфликт
33032	5	26.02	ректоры
33033	5	26.02	кризиса"
33034	5	26.02	спецзаседание
33035	5	26.02	$65 млрд
33036	5	26.02	м-14м"
33037	5	26.02	тыс мест
33038	5	26.02	смогла выйти
33039	5	26.02	аршавиным
33040	5	26.03	тыс куб
33041	5	26.03	и сша
33042	5	26.03	камни
33043	5	26.03	гранатомет
33044	5	26.03	покроет
33045	5	26.03	спецпосланником
33046	5	26.03	сколько стоит
33047	5	26.03	компартию
33048	5	26.03	старте теннисного
33049	5	26.03	привлекательности
33050	5	26.03	рф, считает эксперт
33051	5	26.03	проснулись
33052	5	26.03	футболисты "томи" сыграли
33053	5	26.03	экс-кандидата
33054	5	26.03	взгляд"
33055	5	26.03	руб за
33056	5	26.03	юшкевич:
33057	5	26.03	графики
33058	5	26.03	оркестры
33059	5	26.03	дорожном конфликте
33060	5	26.03	укусов клещей
33061	5	26.03	что делать при внезапном обрушении здания
33062	5	26.03	штатов
33063	5	26.03	3 июля
33064	5	26.03	стал чемпионом мира
33065	5	26.03	врезавшись
33066	5	26.03	продолжит расти
33067	5	26.03	петербурге вновь
33068	5	26.03	о программе
33069	5	26.03	преодоления
33070	5	26.03	достраивают
33071	5	26.03	делу политковской
33072	5	26.03	совместную работу
33073	5	26.03	поздравил путина
33074	5	26.03	считает астахов
33075	5	26.03	аэродромы
33076	5	26.03	сильного ливня
33077	5	26.03	втором туре
33078	5	26.03	плохую погоду
33079	5	26.03	затронул
33080	5	26.03	воды, устранена
33081	5	26.03	"деле
33082	5	26.04	хорватский
33083	5	26.04	16 мая
33084	5	26.04	ленту
33085	5	26.04	киев,
33086	5	26.04	следующим
33087	5	26.04	ответов
33088	5	26.04	саратовская
33089	5	26.04	колодец
33090	5	26.04	exit-poll
33091	5	26.04	помирились
33092	5	26.04	малого
33093	5	26.04	эйфмана
33094	5	26.04	утонувших
33095	5	26.04	карантина
33096	5	26.04	питании
33097	5	26.04	лавров: сб
33098	5	26.04	росгосцирка
33099	5	26.04	убийстве школьницы
33100	5	26.04	ухудшения
33101	5	26.04	на акцию
33102	5	26.04	главкома
33103	5	26.04	отключений
33104	5	26.04	осужден на 8 лет
33105	5	26.04	паралимпийских
33106	5	26.04	слухами
33107	5	26.04	2,5 млн рублей
33108	5	26.04	севкавказа
33109	5	26.04	доедут
33110	5	26.04	падение цен
33111	5	26.04	13 млн
33112	5	26.04	обязала
33113	5	26.04	замминистров
33114	5	26.04	проживающие
33115	5	26.04	ответственен
33116	5	26.04	камерами
33117	5	26.04	детским лагерям
33118	5	26.04	скандалы, связанные
33119	5	26.04	строящейся
33120	5	26.04	авиапассажиры
33121	5	26.04	соцобъектах
33122	5	26.04	семьи погибших
33123	5	26.04	ждут новосибирцев
33124	5	26.04	в грозном
33125	5	26.04	нью-йорке,
33126	5	26.04	эстонией
33127	5	26.04	научная
33128	5	26.04	высший балл
33129	5	26.04	ничем
33130	5	26.04	нет, считает
33131	5	26.04	walentyna
33132	5	26.05	0,20%,
33133	5	26.05	убивших
33134	5	26.05	хотят привлечь
33135	5	26.05	число жертв аварии
33136	5	26.05	уголовно наказывать
33137	5	26.05	защите авторских
33138	5	26.05	возлюбленной
33139	5	26.05	может присоединиться
33140	5	26.05	панихида
33141	5	26.05	2005-2012 гг.
33142	5	26.05	два новых
33143	5	26.05	глава мо
33144	5	26.05	обсудят меры
33145	5	26.05	россия отправит
33146	5	26.05	более 5 тыс
33147	5	26.05	зиле
33148	5	26.05	лучшую
33149	5	26.05	водоводе
33150	5	26.05	жертв терактов
33151	5	26.05	3d-формате
33152	5	26.05	сирийской армии
33153	5	26.05	пьянства
33154	5	26.05	стратегия-2020
33155	5	26.05	науки"
